ASIN,ASIN,Brand,Title,Category,URL,SalesRank,US_brand_url,JP_brand_url,US_brand_link,JP_brand_link
B01CLQTHMW,B01CLQTHMW,OleksynPrannyk,Leather Journal with Moleskine Cahier Refills Notebook Cover Refillable with Lined Paper | Personalized Notebook | Gift for Men and Women | Handmade by olpr.,"Handmade Products,Stationery & Party Supplies,Stationery,Books & Journals",https://www.amazon.com/Moleskine-Notebook-Refillable-Personalized-Included/dp/B01CLQTHMW/ref=sr_1_562?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-562,2409,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AOleksynPrannyk,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AOleksynPrannyk,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AOleksynPrannyk><div>OleksynPrannyk</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AOleksynPrannyk><div>OleksynPrannyk</div></a>"
B079NSWVH2,B079NSWVH2,Mikarya,"Vanellope Hair Pins - Vanellope Hair Candy - Vanellope costume, Vanellope Von Schweetz Hair Pins","Handmade Products,Beauty & Grooming,Hair Care,Hair Styling Accessories,Hair Pins",https://www.amazon.com/Vanellope-Hair-Clips-costume-Schweetz/dp/B079NSWVH2/ref=sr_1_563?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-563,18315,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMikarya,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AMikarya,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AMikarya><div>Mikarya</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AMikarya><div>Mikarya</div></a>"
B07L7VJ6W3,B07L7VJ6W3,"LGU International, Inc.",Custom Personalized This Grandma Belongs to Tumbler with Clear lid Travel Mug Coffee Mug Thumbler for Grandma Nana Papa,"Home & Kitchen,Kitchen & Dining,Dining & Entertaining,Dinnerware,Cups, Mugs, & Saucers,Coffee Cups & Mugs",https://www.amazon.com/Personalized-Grandma-Belongs-Tumbler-Thumbler/dp/B07L7VJ6W3/ref=sr_1_564?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-564,22845,"https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALGU+International,+Inc.","https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ALGU+International,+Inc.","<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ALGU+International,+Inc.><div>LGU International, Inc.</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ALGU+International,+Inc.><div>LGU International, Inc.</div></a>"
B07CZ56XFG,B07CZ56XFG,Define Design 11,Gemini Zodiac Candle Zodiac Gifts Birthday Gift Birthday Candle Personalized Soy Candle Gemini Gift Star Candle Star Sign Gift for Her,"Handmade Products,Handmade Wedding,Wedding Décor,Candles & Holders,Candles",https://www.amazon.com/Gemini-Zodiac-Candle-Birthday-Personalized/dp/B07CZ56XFG/ref=sr_1_565?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-565,14571,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ADefine+Design+11,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ADefine+Design+11,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ADefine+Design+11><div>Define Design 11</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ADefine+Design+11><div>Define Design 11</div></a>"
B084BPG8WG,B084BPG8WG,Custom T-shirts Printing and Embroidery - Place4Print,"Personalized Apron Embroidered Chef Any Name Design Add a Name, premium quality apron with embroidery, great gift personalized apron","Handmade Products,Home & Kitchen,Kitchen & Dining,Kitchen Linen,Aprons",https://www.amazon.com/Personalized-Embroidered-premium-embroidery-personalized/dp/B084BPG8WG/ref=sr_1_566?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-566,4873,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACustom+T-shirts+Printing+and+Embroidery+-+Place4Print,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ACustom+T-shirts+Printing+and+Embroidery+-+Place4Print,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACustom+T-shirts+Printing+and+Embroidery+-+Place4Print><div>Custom T-shirts Printing and Embroidery - Place4Print</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ACustom+T-shirts+Printing+and+Embroidery+-+Place4Print><div>Custom T-shirts Printing and Embroidery - Place4Print</div></a>"
B077NDVP1D,B077NDVP1D,Nicolas - LovinBox,Explosion Gift Box for Him Boyfriend or Girlfriend - Perfect Love Gifts for Anniversary or Birthday - Cute Small Surprise One Year Photo Boxes/Includes the Printing of 13 Photos to personalize It,"Handmade Products,Home & Kitchen,Home Décor,Photo Albums & Frames,Photo Albums",https://www.amazon.com/Surprise-turn-gifts-amazing-moments/dp/B077NDVP1D/ref=sr_1_568?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-568,19984,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ANicolas+-+LovinBox,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ANicolas+-+LovinBox,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ANicolas+-+LovinBox><div>Nicolas - LovinBox</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ANicolas+-+LovinBox><div>Nicolas - LovinBox</div></a>"
B07PKSS41P,B07PKSS41P,ALEXIVAN Craft,Raygun - Call Of Duty Zombies - Cosplay - 3d printed with LED backlight,"Handmade Products,Toys & Games,Pretend Play",https://www.amazon.com/Raygun-Zombies-Cosplay-printed-varnished/dp/B07PKSS41P/ref=sr_1_571?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-571,5447,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AALEXIVAN+Craft,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AALEXIVAN+Craft,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AALEXIVAN+Craft><div>ALEXIVAN Craft</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AALEXIVAN+Craft><div>ALEXIVAN Craft</div></a>"
B07JNNZJ6Z,B07JNNZJ6Z,teesbytini,Eagles Onesie® My Daddy and I are Eagles fans baby Onesie® bodysuit one piece,"Handmade Products,Clothing, Shoes & Accessories,Baby,Baby Boys,Clothing,Bodysuits, Footies & Rompers",https://www.amazon.com/Daddy-Eagles-onesie-infant-piece/dp/B07JNNZJ6Z/ref=sr_1_572?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-572,6546,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3Ateesbytini,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3Ateesbytini,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3Ateesbytini><div>teesbytini</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3Ateesbytini><div>teesbytini</div></a>"
B084HJ21GF,B084HJ21GF,Epic Tees Shop,Personalized Father Son Matching T-shirts,"Handmade Products,Clothing, Shoes & Accessories,Men,Clothing,Tops & Tees,T-Shirts",https://www.amazon.com/Personalized-Father-Son-Matching-T-shirts/dp/B084HJ21GF/ref=sr_1_573?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-573,13266,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AEpic+Tees+Shop,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AEpic+Tees+Shop,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AEpic+Tees+Shop><div>Epic Tees Shop</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AEpic+Tees+Shop><div>Epic Tees Shop</div></a>"
B07ND1KPXQ,B07ND1KPXQ,Endless New Objects,Tom Brady GOAT Football Vinyl Sticker,"Handmade Products,Stationery & Party Supplies,Stationery,Stickers",https://www.amazon.com/Brady-GOAT-Football-Vinyl-Sticker/dp/B07ND1KPXQ/ref=sr_1_574?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-574,20156,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AEndless+New+Objects,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AEndless+New+Objects,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AEndless+New+Objects><div>Endless New Objects</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AEndless+New+Objects><div>Endless New Objects</div></a>"
